"Event_ID","Status_Scrape","Scrape_Date","Event_Name","Event_Date"
5695,"No Tournament Scores Available",2016-01-28,"Volvo World Match Play Championship",2014-10-19
5696,"Tournament Results Collected",2016-01-28,"Japan Open",2014-10-19
5697,"Tournament Results Collected",2016-01-28,"WA Open Championship",2014-10-19
5698,"Tournament Results Collected",2016-01-28,"BMG Classic",2014-10-19
5699,"Tournament Results Collected",2016-01-28,"15th ADT Chang Hwa Open",2014-10-19
5700,"Tournament Results Collected",2016-01-28,"The McGladrey Classic",2014-10-26
5701,"Tournament Results Collected",2016-01-28,"ISPS HANDA Perth International",2014-10-26
5702,"Tournament Results Collected",2016-01-28,"The Foshan Open",2014-10-26
5703,"Tournament Results Collected",2016-01-28,"Bridgestone Open",2014-10-26
5704,"Tournament Results Collected",2016-01-28,"Venetian Macau Open",2014-10-26
5705,"Tournament Results Collected",2016-01-28,"Kolon The 57th Korea Open",2014-10-26
5706,"Tournament Results Collected",2016-01-28,"CIMB Classic",2014-11-02
5707,"Tournament Results Collected",2016-01-28,"Lexus Perú Open presentado por Scotiabank",2014-11-02
5708,"Tournament Results Collected",2016-01-28,"BMW Masters",2014-11-02
5709,"Tournament Results Collected",2016-01-28,"National Bank of Oman Golf Classic",2014-11-02
5710,"Tournament Results Collected",2016-01-28,"Mynavi ABC Championship",2014-11-02
5711,"Tournament Results Collected",2016-01-28,"TAKE Solutions India Masters",2014-11-02
5712,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf Final presented by Samsung - Pezula",2014-11-02
5713,"Tournament Results Collected",2016-01-28,"WA PGA Championship ",2014-11-02
5714,"Tournament Results Collected",2016-01-28,"Hearld KYJ Tour Championship",2014-11-02
5715,"Tournament Results Collected",2016-01-28,"WGC HSBC Champions",2014-11-09
5716,"Tournament Results Collected",2016-01-28,"Dubai Festival City Challenge Tour Grand Final hosted by Al Badia Golf Club",2014-11-09
5717,"Tournament Results Collected",2016-01-28,"HEIWA PGM CHAMPIONSHIP in KASUMIGAURA",2014-11-09
5718,"Tournament Results Collected",2016-01-28,"Nedbank Affinity Cup",2014-11-09
5719,"Tournament Results Collected",2016-01-28,"Panasonic Open India",2014-11-09
5720,"Tournament Results Collected",2016-01-28,"PGM UMW Impian Championship",2014-11-09
5721,"Tournament Results Collected",2016-01-28,"Aberto do Brasil/Aberto do Atlantico presented by Credit Suisse Hedging-Griffo",2014-11-09
5722,"Tournament Results Collected",2016-01-28,"The 30th Shinhan Donghae Open",2014-11-09
5723,"Tournament Results Collected",2016-01-28,"Sanderson Farms Championship",2014-11-09
5724,"Tournament Results Collected",2016-01-28,"Turkish Airlines Open by the Ministry of Youth and Sport",2014-11-16
5725,"Tournament Results Collected",2016-01-28,"OHL Classic at Mayakoba",2014-11-16
5726,"Tournament Results Collected",2016-01-28,"Hyundai - BBVA 88°Abierto de Chile",2014-11-16
5727,"Tournament Results Collected",2016-01-28,"Nine Dragons Open",2014-11-16
5728,"Tournament Results Collected",2016-01-28,"Mitsui Sumitomo VISA Taiheiyo Masters 2014",2014-11-16
5729,"Tournament Results Collected",2016-01-28,"Mazda NSW Open ",2014-11-16
5730,"Tournament Results Collected",2016-01-28,"Chiangmai Golf Classic presented by PTT",2014-11-16
5731,"Tournament Results Collected",2016-01-28,"Hainan Open",2014-11-23
5732,"Tournament Results Collected",2016-01-28,"DP WORLD TOUR CHAMPIONSHIP, DUBAI",2014-11-23
5733,"Tournament Results Collected",2016-01-28,"Dunlop Phoenix",2014-11-23
5734,"Tournament Results Collected",2016-01-28,"BetEasy Masters ",2014-11-23
5735,"Tournament Results Collected",2016-01-28,"Resorts World Manila Masters presented by 918.com",2014-11-23
5736,"Tournament Results Collected",2016-01-28,"Personal Classic",2014-11-30
5737,"Tournament Results Collected",2016-01-28,"Tour Championship presented by CTS",2014-11-30
5738,"Tournament Results Collected",2016-01-28,"Casio World Open",2014-11-30
5739,"Tournament Results Collected",2016-01-28,"Emirates Australian Open",2014-11-30
5740,"Tournament Results Collected",2016-01-28,"Lion of Africa Cape Town Open",2014-11-30
5741,"Tournament Results Collected",2016-01-28,"King’s Cup",2014-11-30
5742,"Tournament Results Collected",2016-01-28,"Nedbank Golf Challenge",2014-12-07
5743,"Tournament Results Collected",2016-01-28,"Hero World Challenge ",2014-12-07
5744,"Tournament Results Collected",2016-01-28,"Golf Nippon Series JT Cup",2014-12-07
5745,"Tournament Results Collected",2016-01-28,"NSW PGA Championship ",2014-12-07
5746,"Tournament Results Collected",2016-01-28,"BANK BRI Indonesia Open",2014-12-07
5747,"Tournament Results Collected",2016-01-28,"PGM MIDF KLGCC Championship",2014-12-07
5748,"Tournament Results Collected",2016-01-28,"109º VISA Open de Argentina ",2014-12-07
5749,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Championship",2014-12-14
5750,"Tournament Results Collected",2016-01-28,"Australian PGA Championship ",2014-12-14
5751,"Tournament Results Collected",2016-01-28,"Thailand Golf Championship",2014-12-14
5752,"Tournament Results Collected",2016-01-28,"Dubai Open",2014-12-21
5753,"Tournament Results Collected",2016-01-28,"Hyundai Tournament of Champions ",2015-01-11
5754,"Tournament Results Collected",2016-01-28,"The South African Open Championship Hosted by the City of Ekurhuleni",2015-01-11
5755,"Tournament Results Collected",2016-01-28,"Boonchu Ruangkit Championship",2015-01-11
5756,"Tournament ID Not Valid",2016-01-28,NA,NA
5757,"Tournament Results Collected",2016-01-28,"Abu Dhabi HSBC Golf Championship",2015-01-18
5758,"Tournament Results Collected",2016-01-28,"Sony Open in Hawaii ",2015-01-18
5759,"Tournament Results Collected",2016-01-28,"Humana Challenge in partnership with the Clinton Foundation ",2015-01-25
5760,"Tournament Results Collected",2016-01-28,"Commercial Bank Qatar Masters",2015-01-25
5761,"Tournament Results Collected",2016-01-28,"Omega Dubai Desert Classic",2015-02-01
5762,"Tournament Results Collected",2016-01-28,"Waste Management Phoenix Open ",2015-02-01
5763,"Tournament Results Collected",2016-01-28,"Panama Claro Championship ",2015-02-01
5764,"Tournament Results Collected",2016-01-28,"PGM Sime Darby Harvard Championship",2015-02-01
5765,"Tournament Results Collected",2016-01-28,"Maybank Malaysian Open",2015-02-08
5766,"Tournament Results Collected",2016-01-28,"Farmers Insurance Open",2015-02-08
5767,"Tournament ID Not Valid",2016-01-28,NA,NA
5768,"Tournament ID Not Valid",2016-01-28,NA,NA
5769,"Tournament Results Collected",2016-01-28,"Oates Victorian Open Championship ",2015-02-08
5770,"Tournament Results Collected",2016-01-28,"Pacific Rubiales Colombia Championship Presented by Claro ",2015-02-08
5771,"Tournament Results Collected",2016-01-28,"AT&T Pebble Beach National Pro-Am ",2015-02-15
5772,"Tournament Results Collected",2016-01-28,"True Thailand Classic presented by Black Mountain",2015-02-15
5773,"Tournament Results Collected",2016-01-28,"Mercedes-Benz Truck & Bus Victorian PGA Championship ",2015-02-15
5774,"Tournament Results Collected",2016-01-28,"PGM LADA Langkawi Championship",2015-02-15
5775,"Tournament Results Collected",2016-01-28,"Northern Trust Open ",2015-02-22
5776,"Tournament Results Collected",2016-01-28,"Hero Indian Open",2015-02-22
5777,"Tournament Results Collected",2016-01-28,"Coca-Cola QLD PGA Championship ",2015-02-22
5778,"Tournament Results Collected",2016-01-28,"Dimension Data Pro-Am",2015-02-22
5779,"Tournament Results Collected",2016-01-28,"The Honda Classic ",2015-03-01
5780,"Tournament Results Collected",2016-01-28,"Joburg Open",2015-03-01
5781,"Tournament Results Collected",2016-01-28,"WGC - Cadillac Championship",2015-03-08
5782,"Tournament Results Collected",2016-01-28,"Africa Open",2015-03-08
5783,"Tournament Results Collected",2016-01-28,"Puerto Rico Open ",2015-03-08
5784,"Tournament Results Collected",2016-01-28,"Cartagena de Indias at Karibana Championship Presented by Prebuild ",2015-03-08
5785,"Tournament Results Collected",2016-01-28,"Holden NZ PGA Championship ",2015-03-08
5786,"Tournament Results Collected",2016-01-28,"Valspar Championship ",2015-03-15
5787,"Tournament Results Collected",2016-01-28,"Brasil Champions presented by HSBC ",2015-03-15
5788,"Tournament Results Collected",2016-01-28,"Tshwane Open",2015-03-15
5789,"Tournament Results Collected",2016-01-28,"BMW New Zealand Open Championship ",2015-03-15
5790,"Tournament Results Collected",2016-01-28,"PGM Terengganu Championship",2015-03-15
5791,"Tournament Results Collected",2016-01-28,"Arnold Palmer Invitational presented by MasterCard ",2015-03-22
5792,"Tournament Results Collected",2016-01-28,"Chile Classic ",2015-03-22
5793,"Tournament Results Collected",2016-01-28,"68 Avianca Colombia Open presentado por Arturo Calle ",2015-03-22
5794,"Tournament ID Not Valid",2016-01-28,NA,NA
5795,"Tournament Results Collected",2016-01-28,"Investec Cup",2015-03-22
5796,"Tournament Results Collected",2016-01-28,"PGM CCM Rahman Putra Championship",2015-03-22
5797,"Tournament Results Collected",2016-01-28,"Valero Texas Open",2015-03-29
5798,"Tournament Results Collected",2016-01-28,"Chitimacha Louisiana Open presented by NACHER ",2015-03-29
5799,"Tournament Results Collected",2016-01-28,"Mazatlan Open presentado por Heineken",2015-03-29
5800,"Tournament Results Collected",2016-01-28,"Trophee Hassan II",2015-03-29
5801,"Tournament Results Collected",2016-01-28,"Charming Yeangder ADT",2015-03-29
5802,"Tournament Results Collected",2016-01-28,"Shell Houston Open ",2015-04-05
5803,"Tournament Results Collected",2016-01-28,"Buick Open",2015-04-05
5804,"Tournament Results Collected",2016-01-28,"Masters Tournament ",2015-04-12
5805,"Tournament Results Collected",2016-01-28,"The Barclays Kenya Open",2015-04-12
5806,"Tournament Results Collected",2016-01-28,"The Golden Pilsener Zimbabwe Open",2015-04-12
5807,"Tournament Results Collected",2016-01-28,"PGM Johor Championship",2015-04-12
5808,"Tournament Results Collected",2016-01-28,"RBC Heritage ",2015-04-19
5809,"Tournament Results Collected",2016-01-28,"El Bosque Mexico Championship ",2015-04-19
5810,"Tournament Results Collected",2016-01-28,"84 Abierto OSDE del Centro presentado por Fiber Corp ",2015-04-19
5811,"Tournament Results Collected",2016-01-28,"Shenzhen International",2015-04-19
5812,"Tournament Results Collected",2016-01-28,"Token Homemate Cup",2015-04-19
5813,"Tournament Results Collected",2016-01-28,"ICTSI Eagle Ridge Invitational",2015-04-19
5814,"Tournament Results Collected",2016-01-28,"Zurich Classic of New Orleans ",2015-04-26
5815,"Tournament Results Collected",2016-01-28,"Volvo China Open",2015-04-26
5816,"Tournament Results Collected",2016-01-28,"Challenge de Madrid",2015-04-26
5817,"Tournament Results Collected",2016-01-28,"Mopani/Redpath Zambia Open 2015",2015-04-26
5818,"Tournament Results Collected",2016-01-28,"CIMB Niaga Indonesian Masters Presented by Enjoy Jakarta Golf",2015-04-26
5819,"Tournament Results Collected",2016-01-28,"ICTSI Sherwood Hills Classic",2015-04-26
5820,"Tournament Results Collected",2016-01-28,"The 11th Dongbu Insurance Promi Open",2015-04-26
5821,"No Tournament Scores Available",2016-01-28,"WGC - Cadillac Match Play ",2015-05-03
5822,"Tournament Results Collected",2016-01-28,"United Leasing Championship Presented by PTI ",2015-05-03
5823,"Tournament Results Collected",2016-01-28,"Lexus Panama Classic presented by World Jewelry Hub ",2015-05-03
5824,"Tournament Results Collected",2016-01-28,"The Crowns",2015-05-03
5825,"Tournament Results Collected",2016-01-28,"Zambia Sugar Open 2015",2015-05-03
5826,"Tournament Results Collected",2016-01-28,"THE PLAYERS Championship ",2015-05-10
5827,"Tournament Results Collected",2016-01-28,"AfrAsia Bank Mauritius Open",2015-05-10
5828,"Tournament Results Collected",2016-01-28,"Turkish Airlines Challenge",2015-05-10
5829,"Tournament Results Collected",2016-01-28,"PGM Sabah Championship",2015-05-10
5830,"Tournament Results Collected",2016-01-28,"Investec Royal Swazi Open",2015-05-10
5831,"Tournament Results Collected",2016-01-28,"Wells Fargo Championship ",2015-05-17
5832,"Tournament Results Collected",2016-01-28,"BMW Charity Pro-Am Presented by SYNNEX Corporation ",2015-05-17
5833,"Tournament Results Collected",2016-01-28,"57 Abierto Mexicano de Golf ",2015-05-17
5834,"Tournament Results Collected",2016-01-28,"The Eternal Courtyard Open",2015-05-17
5835,"Tournament Results Collected",2016-01-28,"Japan PGA Championship Nissin Cupnoodle Cup",2015-05-17
5836,"Tournament Results Collected",2016-01-28,"PGM MNRB Sarawak Championship",2015-05-17
5837,"Tournament Results Collected",2016-01-28,"The 34th GS Caltax Maekyung Open",2015-05-17
5838,"Tournament Results Collected",2016-01-28,"Open de España",2015-05-17
5839,"Tournament Results Collected",2016-01-28,"Made in Denmark Challenge",2015-05-17
5840,"Tournament Results Collected",2016-01-28,"Crowne Plaza Invitational at Colonial ",2015-05-24
5841,"Tournament Results Collected",2016-01-28,"Guatemala Stella Artois Open ",2015-05-24
5842,"Tournament Results Collected",2016-01-28,"United Investment Real Estate Wuhan Open",2015-05-24
5843,"Tournament Results Collected",2016-01-28,"BMW PGA CHAMPIONSHIP",2015-05-24
5844,"Tournament Results Collected",2016-01-28,"Kärnten Golf Open presented by Mazda",2015-05-24
5845,"Tournament Results Collected",2016-01-28,"Kansai Open Golf Championship",2015-05-24
5846,"Tournament Results Collected",2016-01-28,"Lombard Insurance Classic",2015-05-24
5847,"Tournament Results Collected",2016-01-28,"Ambassador ADT",2015-05-24
5848,"Tournament Results Collected",2016-01-28,"SK telecom OPEN 2015",2015-05-24
5849,"Tournament Results Collected",2016-01-28,"AT&T Byron Nelson ",2015-05-31
5850,"Tournament Results Collected",2016-01-28,"Rex Hospital Open ",2015-05-31
5851,"Tournament Results Collected",2016-01-28,"Honduras Open presented by Indura Beach and Golf Resort ",2015-05-31
5852,"Tournament Results Collected",2016-01-28,"PC Financial Open ",2015-05-31
5853,"Tournament Results Collected",2016-01-28,"Lanhai Open",2015-05-31
5854,"Tournament Results Collected",2016-01-28,"Dubai Duty Free Irish Open Hosted by the Rory Foundation",2015-05-31
5855,"Tournament Results Collected",2016-01-28,"D+D REAL Czech Challenge",2015-05-31
5856,"Tournament Results Collected",2016-01-28,"Gate Way To The Open Mizuno Open",2015-05-31
5857,"Tournament Results Collected",2016-01-28,"Bashundhara Bangladesh Open",2015-05-31
5858,"Tournament Results Collected",2016-01-28,"PGM Port Dickson Championship",2015-05-31
5859,"Tournament Results Collected",2016-01-28,"the Memorial Tournament presented by Nationwide ",2015-06-07
5860,"Tournament Results Collected",2016-01-28,"Greater Dallas Open ",2015-06-07
5861,"Tournament Results Collected",2016-01-28,"Bayview Place Island Savings Open presented by Times Colonist ",2015-06-07
5862,"Tournament Results Collected",2016-01-28,"Dominican Republic Open ",2015-06-07
5863,"Tournament Results Collected",2016-01-28,"Nordea Masters",2015-06-07
5864,"Tournament Results Collected",2016-01-28,"Swiss Challenge presented by Association Suisse de Golf",2015-06-07
5865,"Tournament Results Collected",2016-01-28,"JGT Championship Mori Building Cup Shishido Hills",2015-06-07
5866,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf presented by Samsung - Langebaan ",2015-06-07
5867,"Tournament Results Collected",2016-01-28,"Nefs Heritage 2015",2015-06-07
5868,"Tournament Results Collected",2016-01-28,"FedEx St. Jude Classic ",2015-06-14
5869,"Tournament Results Collected",2016-01-28,"Rust-Oleum Championship ",2015-06-14
5870,"Tournament Results Collected",2016-01-28,"Lyoness Open Powered by Greenfinity",2015-06-14
5871,"Tournament Results Collected",2016-01-28,"KPMG Trophy",2015-06-14
5872,"Tournament Results Collected",2016-01-28,"THE SINGHA CORPORATION THAILAND OPEN",2015-06-14
5873,"Tournament Results Collected",2016-01-28,"PGM Rahman Putra Championship",2015-06-14
5874,"Tournament Results Collected",2016-01-28,"U.S. Open",2015-06-21
5875,"Tournament Results Collected",2016-01-28,"Najeti Open Presented by Neuflize OBC",2015-06-21
5876,"Tournament Results Collected",2016-01-28,"Queen’s Cup",2015-06-21
5877,"Tournament Results Collected",2016-01-28,"The 2nd Vainer Open",2015-06-21
5878,"Tournament Results Collected",2016-01-28,"Travelers Championship ",2015-06-28
5879,"Tournament Results Collected",2016-01-28,"Air Capital Classic presented by Aetna ",2015-06-28
5880,"Tournament Results Collected",2016-01-28,"The Syncrude Boreal Open Presented by AECON",2015-06-28
5881,"Tournament Results Collected",2016-01-28,"BMW International Open",2015-06-28
5882,"Tournament Results Collected",2016-01-28,"SSE Scottish Hydro Challenge hosted by Macdonald Hotels and Resorts",2015-06-28
5883,"Tournament Results Collected",2016-01-28,"ISPS HANDA Global Cup",2015-06-28
5884,"Tournament Results Collected",2016-01-28,"The Bali National Golf Resort Championships",2015-06-28
5885,"Tournament Results Collected",2016-01-28,"Gunsan CC Open",2015-06-28
5886,"Tournament Results Collected",2016-01-28,"The Greenbrier Classic",2015-07-05
5887,"Tournament Results Collected",2016-01-28,"Nova Scotia Open ",2015-07-05
5888,"Tournament Results Collected",2016-01-28,"SIGA Dakota Dunes Open presented by SaskTel ",2015-07-05
5889,"Tournament Results Collected",2016-01-28,"Alstom Open de France",2015-07-05
5890,"Tournament Results Collected",2016-01-28,"AEGEAN Airlines Challenge Tour by Hartl Resort",2015-07-05
5891,"Tournament Results Collected",2016-01-28,"Shigeo Nagashima Invitational SEGA SAMMY CUP",2015-07-05
5892,"Tournament Results Collected",2016-01-28,"John Deere Classic ",2015-07-12
5893,"Tournament Results Collected",2016-01-28,"Albertsons Boise Open presented by Kraft Nabisco ",2015-07-12
5894,"Tournament Results Collected",2016-01-28,"The Players Cup ",2015-07-12
5895,"Tournament Results Collected",2016-01-28,"Aberdeen Asset Management Scottish Open",2015-07-12
5896,"Tournament Results Collected",2016-01-28,"D+D REAL Slovakia Challenge",2015-07-12
5897,"Tournament Results Collected",2016-01-28,"MUSEE PLATINUM Open",2015-07-12
5898,"Tournament Results Collected",2016-01-28,"144th OPEN CHAMPIONSHIP",2015-07-19
5899,"Tournament Results Collected",2016-01-28,"Fred Olsen Challenge de España",2015-07-19
5900,"Tournament Results Collected",2016-01-28,"Barbasol Championship ",2015-07-19
5901,"Tournament Results Collected",2016-01-28,"Stonebrae Classic ",2015-07-19
5902,"Tournament Results Collected",2016-01-28,"Staal Foundation Open presented by Tbaytel ",2015-07-19
5903,"Tournament Results Collected",2016-01-28,"RBC Canadian Open ",2015-07-26
5904,"Tournament Results Collected",2016-01-28,"Omega European Masters",2015-07-26
5905,"Tournament Results Collected",2016-01-28,"Le Vaudreuil Golf Challenge",2015-07-26
5906,"Tournament Results Collected",2016-01-28,"Dunlop SRIXON Fukushima Open",2015-07-26
5907,"Tournament Results Collected",2016-01-28,"The Wealth Design Invitational",2015-07-26
5908,"Tournament Results Collected",2016-01-28,"Master Promo Championship",2015-07-26
5909,"Tournament Results Collected",2016-01-28,"Quicken Loans National ",2015-08-02
5910,"Tournament Results Collected",2016-01-28,"Utah Championship presented by Zions Bank ",2015-08-02
5911,"Tournament Results Collected",2016-01-28,"ATB Financial Classic ",2015-08-02
5912,"No Tournament Scores Available",2016-01-28,"Saltire Energy Paul Lawrie Match Play",2015-08-02
5913,"Tournament Results Collected",2016-01-28,"Madeira Islands Open – Portugal – BPI",2015-08-02
5914,"Tournament Results Collected",2016-01-28,"Taifong Open",2015-08-02
5915,"Tournament Results Collected",2016-01-28,"PDC Open",2015-08-02
5916,"No Tournament Scores Available",2016-01-28,"LOTOS Polish Open 2015",2015-08-02
5917,"Tournament Results Collected",2016-01-28,"Made in Denmark by Ejner Hessel",2015-08-02
5918,"Tournament Results Collected",2016-01-28,"World Golf Championships-Bridgestone Invitational ",2015-08-09
5919,"No Tournament Scores Available",2016-01-28,"Barracuda Championship",2015-08-09
5920,"Tournament Results Collected",2016-01-28,"Digital Ally Open ",2015-08-09
5921,"Tournament Results Collected",2016-01-28,"Northern Ireland Open in Association with Sphere Global and Ulster Bank",2015-08-09
5922,"Tournament Results Collected",2016-01-28,"Aboitiz Invitational",2015-08-09
5923,"Tournament Results Collected",2016-01-28,"Sun City Challenge",2015-08-09
5924,"Tournament Results Collected",2016-01-28,"The COBRA PUMA GOLF Open",2015-08-09
5925,"Tournament Results Collected",2016-01-28,"Isaberg Open hosted by Patrik Sjöland",2015-08-09
5926,"No Tournament Scores Available",2016-01-28,"KOSAIDO Düsseldorf Open 2015",2015-08-09
5927,"Tournament Results Collected",2016-01-28,"PGA Championship ",2015-08-16
5928,"Tournament Results Collected",2016-01-28,"Price Cutter Charity Championship presented by Dr Pepper ",2015-08-16
5929,"Tournament Results Collected",2016-01-28,"GANT Open",2015-08-16
5930,"Tournament Results Collected",2016-01-28,"PGM Northport Glenmarie Championship",2015-08-16
5931,"Tournament Results Collected",2016-01-28,"The Break90 Championship",2015-08-16
5932,"Tournament Results Collected",2016-01-28,"Holtsmark Open",2015-08-16
5933,"No Tournament Scores Available",2016-01-28,"Sparkassen Open 2015",2015-08-16
5934,"Tournament Results Collected",2016-01-28,"Wyndham Championship ",2015-08-23
5935,"Tournament Results Collected",2016-01-28,"News Sentinel Open presented by Pilot ",2015-08-23
5936,"Tournament ID Not Valid",2016-01-28,NA,NA
5937,"Tournament Results Collected",2016-01-28,"National Capital Open to Support Our Troops ",2015-08-23
5938,"Tournament Results Collected",2016-01-28,"Made in Denmark",2015-08-23
5939,"Tournament Results Collected",2016-01-28,"ROLEX Trophy",2015-08-23
5940,"Tournament Results Collected",2016-01-28,"Isuzu Queensland Open ",2015-08-23
5941,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf presented by Samsung - San Lameer  ",2015-08-23
5942,"Tournament Results Collected",2016-01-28,"The Tree Of Life Championship",2015-08-23
5943,"Tournament Results Collected",2016-01-28,"Landeryd Masters by Porsche Center Linköping",2015-08-23
5944,"No Tournament Scores Available",2016-01-28,"Augsburg Classic 2015",2015-08-23
5945,"Tournament Results Collected",2016-01-28,"The Barclays ",2015-08-30
5946,"Tournament Results Collected",2016-01-28,"WinCo Foods Portland Open presented by Kraft Heinz ",2015-08-30
5947,"Tournament Results Collected",2016-01-28,"The Great Waterway Classic ",2015-08-30
5948,"Tournament Results Collected",2016-01-28,"D+D Real Czech Masters",2015-08-30
5949,"Tournament Results Collected",2016-01-28,"RIZAP KBC Augusta",2015-08-30
5950,"Tournament ID Not Valid",2016-01-28,NA,NA
5951,"Tournament Results Collected",2016-01-28,"Ciputra Golfpreneur Tournament",2015-08-30
5952,"Tournament Results Collected",2016-01-28,"Sun Wild Coast Sun Challenge",2015-08-30
5953,"Tournament Results Collected",2016-01-28,"Clipper Logistics Players Championship",2015-08-30
5954,"Tournament Results Collected",2016-01-28,"The 58th KPGA Championship",2015-08-30
5955,"Tournament Results Collected",2016-01-28,"K-Supermarket Kamppi Open",2015-08-30
5956,"Tournament Results Collected",2016-01-28,"Deutsche Bank Championship ",2015-09-06
5957,"Tournament Results Collected",2016-01-28,"Wildfire Invitational presented by PC Financial ",2015-09-06
5958,"Tournament Results Collected",2016-01-28,"M2M Russian Open",2015-09-06
5959,"Tournament Results Collected",2016-01-28,"Cordon Golf Open",2015-09-06
5960,"Tournament Results Collected",2016-01-28,"Fujisankei Classic",2015-09-06
5961,"Tournament Results Collected",2016-01-28,"Sun Sibaya Challenge",2015-09-06
5962,"Tournament Results Collected",2016-01-28,"2015 ALPS de Andalucia",2015-09-06
5963,"Tournament ID Not Valid",2016-01-28,NA,NA
5964,"Tournament Results Collected",2016-01-28,"Willis Masters",2015-09-06
5965,"No Tournament Scores Available",2016-01-28,"Preis des Hardenberg GolfResort 2015",2015-09-06
5966,"Tournament Results Collected",2016-01-28,"BMW Championship ",2015-09-20
5967,"Tournament Results Collected",2016-01-28,"Small Business Connection Championship at River Run ",2015-09-20
5968,"Tournament Results Collected",2016-01-28,"Freedom 55 Financial Championship ",2015-09-20
5969,"Tournament Results Collected",2016-01-28,"Volvo Colombian Classic presentado por Arturo Calle",2015-09-20
5970,"Tournament Results Collected",2016-01-28,"Hotel Fitness Championship ",2015-09-13
5971,"Tournament Results Collected",2016-01-28,"Cape Breton Celtic Classic presented by PC Financial ",2015-09-13
5972,"Tournament Results Collected",2016-01-28,"All you need is Ecuador Open ",2015-09-13
5973,"Tournament Results Collected",2016-01-28,"Pingan Open",2015-09-13
5974,"Tournament Results Collected",2016-01-28,"KLM Open",2015-09-13
5975,"Tournament Results Collected",2016-01-28,"Kazakhstan Open",2015-09-13
5976,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf presented by Samsung - Vaal de Grace Golf Estate",2015-09-13
5977,"Tournament Results Collected",2016-01-28,"2015 Citadelle Trophy International Golf de Preisch",2015-09-13
5978,"Tournament Results Collected",2016-01-28,"Kolon The 58th Korea Open",2015-09-13
5979,"Tournament Results Collected",2016-01-28,"Kristianstad Åhus Open",2015-09-13
5980,"Tournament Results Collected",2016-01-28,"HotelPlanner.com Championship",2015-09-06
5981,"Tournament Results Collected",2016-01-28,"Maeil Dairies Open 2015",2015-09-06
5982,"Tournament Results Collected",2016-01-28,"Thongchai Jaidee Foundation",2015-09-13
5983,"Tournament Results Collected",2016-01-28,"72° OPEN D'ITALIA presented by DAMIANI",2015-09-20
5984,"Tournament Results Collected",2016-01-28,"PGM Bukit Jawi Championship",2015-09-20
5985,"Tournament Results Collected",2016-01-28,"ANA Open",2015-09-20
5986,"Tournament Results Collected",2016-01-28,"Sun Windmill Challenge",2015-09-20
5987,"Tournament Results Collected",2016-01-28,"2015 Open International du Haut Poitou",2015-09-20
5988,"Tournament Results Collected",2016-01-28,"The 31st Shinhan Donghae Open",2015-09-20
5989,"Tournament Results Collected",2016-01-28,"Danæg PGA Championship",2015-09-20
5990,"Tournament Results Collected",2016-01-28,"TOUR Championship by Coca-Cola ",2015-09-27
5991,"Tournament Results Collected",2016-01-28,"Nationwide Children's Hospital Championship ",2015-09-27
5992,"Tournament Results Collected",2016-01-28,"Aberto do Brasil presented by Credit Suisse Hedging Griffo ",2015-09-27
5993,"Tournament Results Collected",2016-01-28,"Cadillac Championship",2015-09-27
5994,"Tournament Results Collected",2016-01-28,"Porsche European Open",2015-09-27
5995,"Tournament ID Not Valid",2016-01-28,NA,NA
5996,"Tournament Results Collected",2016-01-28,"Asia Pacific Open Mitsubishi Diamond Cup",2015-09-27
5997,"Tournament Results Collected",2016-01-28,"Ballantine’s Taiwan Championship",2015-09-27
5998,"Tournament Results Collected",2016-01-28,"2015 Open International De Marcilly",2015-09-27
5999,"Tournament Results Collected",2016-01-28,"GolfUppsala Open",2015-09-27
6000,"Tournament Results Collected",2016-01-28,"Web.com Tour Championship ",2015-10-04
6001,"Tournament Results Collected",2016-01-28,"Hyundai-BBVA 89 Abierto de Chile ",2015-10-04
6002,"Tournament Results Collected",2016-01-28,"Yulongwan Yunnan Open",2015-10-04
6003,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Links Championship",2015-10-04
6004,"Tournament Results Collected",2016-01-28,"EMC Challenge Open",2015-10-04
6005,"Tournament Results Collected",2016-01-28,"Top Cup Tokai Classic 2015",2015-10-04
6006,"Tournament Results Collected",2016-01-28,"South Pacific Open Championship ",2015-10-04
6007,"Tournament Results Collected",2016-01-28,"Mercuries Taiwan Masters",2015-10-04
6008,"Tournament Results Collected",2016-01-28,"Vodacom Origins of Golf presented by Samsung - St Francis Links",2015-10-04
6009,"No Tournament Scores Available",2016-01-28,"Descente Korea Munsingwear Matchplay",2015-10-04
6010,"Tournament Results Collected",2016-01-28,"Race to Himmerland",2015-10-04
6011,"Tournament Results Collected",2016-01-28,"Castanea Resort Pro Golf Tour Championship 2015",2015-10-04
6012,"Tournament Results Collected",2016-01-28,"British Masters supported by Sky Sports",2015-10-11
6013,"Tournament Results Collected",2016-01-28,"Volopa Irish Challenge hosted by Mount Wolseley Hotel Spa and Golf Resort",2015-10-11
6014,"Tournament Results Collected",2016-01-28,"HONMA TOURWORLD CUP AT TROPHIA GOLF　2015",2015-10-11
6015,"Tournament Results Collected",2016-01-28,"Yeangder Tournament Players Championship",2015-10-11
