"Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Event_Date"
1836,"David Fink","19741",3.53821340589852,0.960429419246578,2.86100396810853,1832,4,3.45146932086432,0.0867440850342014,15.7507309092357,28,1.74841703663764,0.565220955803933,0,"USA",28,"PGA Tour Canada","PGA Tour Canada",3.39114777167257,0.511387251946625,0.000197632686539498,2.29326813635495,2.6949803405922,2016-02-09
1837,"Carl Santos-Ocampo","15365",3.54915622740581,0.974416335708055,2.91864686170319,1840,-3,3.46610087231503,0.0830553550907815,13.1806553291334,96,2.7336335476425,0.165351104503916,0,"PHI",0,"None","Asian Development Tour",3.17312398889873,0.534926450519567,0.00162901820771788,2.76151235738803,2.75118380120907,2016-02-09
1838,"Wu Wei-Huang","8329",3.5500961314073,0.612938488324442,2.86651585560483,1841,-3,3.46818564657204,0.0819104848352588,35.7686713152719,123,2.56347329556663,0.399798230216064,0,"CHN",39,"PGA Tour China","PGA Tour China",3.4383737148233,0.432596423516216,6.51026944847958e-06,2.96167312610349,2.80021777009654,2016-02-09
1839,"Matthew Stieger","14377",3.55228413318831,0.621257339991588,3.16205653486121,1834,5,3.45723354348061,0.0950505897076952,31.7600716421652,172,1.86498317908569,0.291082183146336,0,"AUS",22,"PGA Tour Australasia","Asian Tour",3.47303259095518,0.440185586823323,6.47976750295268e-06,4.36928262627323,3.10042591383265,2016-02-09
1840,"Pieter Zwart","15902",3.55420859810021,0.978552974158849,2.93433638429842,1839,1,3.46377669713309,0.0904319009671175,13.3603200097898,98,2.24509779704912,0.222676237576136,0,"NZL",8,"None","PGA Tour Australasia",3.26561269785248,0.533436720594336,0.000859637754252736,2.90720853420444,2.76636297202345,2016-02-09
1841,"Riekus Nortje","15179",3.55546253060661,1.09825428725862,3.02412008007238,1833,8,3.45721136388012,0.0982511667264907,10.6933172798511,127,2.22100631237595,0.114116519425715,0,"RSA",0,"None","Sunshine Tour",3.18920827324251,0.568330874129889,0.00275547368321889,3.54515932817272,2.81764791611994,2016-02-09
1842,"Supravee Phatam","15484",3.5587519092345,0.706406622501781,2.85309654250029,1848,-6,3.50034648024078,0.0584054289937175,28.7797260458134,79,2.60422530253495,0.5426835413578,0,"THA",39,"Asian Development Tour","Asian Development Tour",3.41950751366131,0.448327187398837,1.64137939442479e-05,2.82125573890892,2.76426293331744,2016-02-09
1843,"Tim Wood","10841",3.55990604926902,0.720894552475463,2.76426428766307,1842,1,3.47571074827983,0.0841953009891925,25.7498069591292,108,1.99912188161373,0.441192471262553,0,"AUS",30,"PGA Tour Australasia","PGA Tour Australasia",3.45691503547203,0.457717218333895,1.6915797300515e-05,2.30510644754781,2.66860789481344,2016-02-09
1844,"Tyler Light","19747",3.56376389066286,0.949873596771879,2.96195435644558,1843,1,3.4760925193429,0.0876713713199595,16.1849734131275,28,1.73387975096868,0.580645579329615,0,"USA",28,"PGA Tour Canada","PGA Tour Canada",3.43186699607473,0.507989251711986,0.000129673367261127,3.19996789861392,2.80551488319392,2016-02-09
1845,"Cody Slover","13217",3.56422813311652,1.89443015533859,3.3451659000079,1844,1,3.48102012341442,0.0832080097020995,4.1153173166516,92,1.96405982863496,0.0494229157821465,0,"USA",0,"None","PGA Tour Canada",2.72904388441189,0.794382023037157,0.118149643755483,2.95376699944266,2.75703994985917,2016-02-09
1846,"Juan Diego Fernandez","16237",3.5677113894131,0.972736567007082,2.95278444918177,1854,-8,3.51874126585082,0.0489701235622815,13.8770320534767,62,1.98729790957284,0.30006005641826,0,"MEX",10,"None","PGA Tour Latinoamerica",3.34010015669033,0.527958904716753,0.000450628730970192,3.10253504196801,2.7879597512405,2016-02-09
1847,"Jarrod Freeman","19211",3.56921608726294,0.787174380951377,2.92185596716668,1846,1,3.49166130341825,0.0775547838446893,24.4929967786307,39,1.95035571148241,0.658660381696529,0,"AUS",35,"Asian Tour","Asian Tour",3.48336965146114,0.461848862683518,1.55372043185956e-05,3.1134849027834,2.81382280658206,2016-02-09
1848,"Tommy Mou","10530",3.57188079418556,0.796558683623941,2.78160230302531,1845,3,3.48267424853211,0.0892065456534472,21.9469028784688,50,2.63112540834372,0.511900301784039,0,"CHN",26,"PGA Tour China","PGA Tour China",3.37904190913286,0.472752229847077,6.31838334692862e-05,2.22028660536276,2.66510893506044,2016-02-09
1849,"Gyoungyoon Yu","14336",3.57307172573972,1.09467142284972,2.9713780270534,1838,11,3.46257662611044,0.110495099629276,11.4226425651546,56,2.01250013244996,0.315452935956419,0,"KOR",12,"None","Korean Golf Tour",3.2895919314064,0.556615025111537,0.00120735133369071,2.88709571891512,2.76238698513657,2016-02-09
1850,"Juhyuk Park","13926",3.57539256343037,0.672278837431261,2.9795379431352,1835,15,3.46098145539016,0.114411108040214,27.4882758712667,137,2.02985042780284,0.319376527097616,0,"KOR",27,"Korean Golf Tour","Korean Golf Tour",3.47107890368514,0.452785032984567,1.18525420877253e-05,3.54155405517459,2.90270348456821,2016-02-09
1851,"Santiago Tobon(Am)","15261",3.57667185090234,0.743609193203683,2.82797574038112,1857,-6,3.53608004664712,0.0405918042552167,25.7172397018665,54,2.02743728466025,0.539177240676063,0,"COL",40,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",3.48092179571302,0.458859954207888,1.40075877325717e-05,2.63213757783002,2.72845966727879,2016-02-09
1852,"Rizal Amin","15064",3.57896645631283,0.533140855274944,2.81936678472946,1872,-20,3.60154453090682,-0.0225780745939868,55.5319424515695,167,3.29376606721183,0.449213713983021,0,"MAS",69,"Asian Development Tour","Asian Development Tour",3.47622516951618,0.409098461278539,1.17017870208985e-06,2.80680997771234,2.7684995747286,2016-02-09
1853,"Danny Masrin(Am)","15307",3.5791076392694,0.827154688938662,3.00548252558212,NA,NA,NA,NA,21.4132041950978,48,2.73445852214232,0.604132617867265,0,"USA",26,"Asian Development Tour","Asian Development Tour",3.37382758464361,0.475587424819521,7.31562878558714e-05,3.63816924605492,2.88941868412078,2016-02-09
1854,"Russel Franz","19349",3.58918916172146,0.791476286288033,2.92980735489757,1821,33,3.40508385700488,0.184105304716576,23.2028223219808,41,2.40814793133465,0.585180377866786,0,"RSA",39,"Sunshine Tour","Sunshine Tour",3.44039973764861,0.468221882289913,3.04137406382746e-05,3.17215300577884,2.82087511688405,2016-02-09
1855,"Peter Martin","16965",3.59543748066277,0.725092095418586,2.87385659278045,1851,4,3.50697721141219,0.0884602692505756,27.3138845688643,56,2.77653937432657,0.549573343752928,0,"AUS",36,"PGA Tour China","PGA Tour China",3.43601583988912,0.453020701002149,1.70331921774123e-05,2.91089408197538,2.78087992711465,2016-02-09
1856,"James Ross","19623",3.60356439187527,0.775811427625648,3.02674454656537,1860,-4,3.55003409321542,0.0535302986598456,25.33029398489,39,1.9209521198615,0.660652378104054,0,"SCO",39,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",3.53165273064871,0.459433106929352,8.63738806009375e-06,3.7229823315914,2.92562799735863,2016-02-09
1857,"Tarquin MacManus","15929",3.60514819815526,1.37281911145778,3.07853919192366,1856,1,3.51975454489295,0.0853936532623059,7.46462693759944,90,2.18651487093264,0.135877867803629,0,"AUS",4,"None","PGA Tour Australasia",3.11174555669162,0.637019087422413,0.0107919795831852,2.8402061564465,2.75549836570923,2016-02-09
1858,"Mitchell Slorach","14370",3.60935733944053,0.55931270997293,2.84126271705898,1871,-13,3.60128102387136,0.00807631556916721,51.1255698063806,136,2.99228717944211,0.508178470973521,0,"SIN",69,"Asian Development Tour","Asian Development Tour",3.52035644705992,0.412656589183944,8.40782180510125e-07,2.8658965037641,2.78566744601937,2016-02-09
1859,"Dongkwan Kim","19528",3.61838097023516,0.940194658703659,2.82427812998713,1852,7,3.51220351631789,0.106177453917269,16.7143972069159,28,2.45372487287863,0.610515795296133,0,"KOR",28,"Sunshine Tour","Sunshine Tour",3.40007304882222,0.503816178100297,0.000147244485232491,2.06591148061167,2.66318999684002,2016-02-09
1860,"Greg Moss","16084",3.62615218992855,0.55555541817789,3.09322621026383,1902,-42,3.68381122290825,-0.057659032979696,57.350303897616,126,3.29548144268972,0.581822220326393,0,"USA",87,"Asian Development Tour","Asian Development Tour",3.53290517894148,0.407794473057377,5.29905631089289e-07,3.63031110712194,3.04292730199003,2016-02-09
1861,"James Busby","13316",3.63404874063702,1.33523065061933,3.0707412404601,1917,-56,3.72810717383773,-0.0940584332007144,8.1841905444051,90,0.97952264593436,0.333990958994837,0,"ENG",6,"None","European Challenge Tour",3.52688181255076,0.616023744711222,0.000932468675048777,2.97954410558612,2.76525059904326,2016-02-09
1862,"Wijoong Kim","11135",3.63602166710653,1.26469309386298,3.03137224047881,1855,7,3.51896915227322,0.117052514833308,8.57463036758976,75,2.03713248439271,0.144035468018557,0,"KOR",0,"None","Korean Golf Tour",3.2570602986792,0.609296243890185,0.00368598998199943,2.82138880001472,2.75495354564842,2016-02-09
1863,"Juan Lizarralde","12694",3.63868657642821,0.882200026316577,2.92433599851308,1870,-7,3.58877101023517,0.0499155661930439,15.7411783303789,110,2.0815641834615,0.200590463692947,0,"URU",4,"None","PGA Tour Latinoamerica",3.43654844998698,0.511066494976472,0.000137182003904125,3.06639057710156,2.78809328139618,2016-02-09
1864,"Andrew McLardy","3913",3.64379193066231,0.881782587198148,2.958156403498,1858,6,3.54210504961275,0.101686881049558,17.4710508644219,43,2.21514278641748,0.441662993716885,0,"RSA",33,"Sunshine Tour","Sunshine Tour",3.46487777247019,0.498113777637179,7.21069711085691e-05,3.30863833028975,2.82367646455298,2016-02-09
1865,"Francis McGuirk","15581",3.65818546793349,1.8202787645491,3.31917979360657,1861,4,3.55498660790995,0.103198860023539,4.4810491188323,80,1.76274450700514,0.0974616447365142,0,"ENG",2,"None","European Challenge Tour",3.06001080635936,0.770094345687075,0.0411868750288313,3.43059257518956,2.77552512538037,2016-02-09
1866,"Tatsuya Tanioka","9005",3.65998819991876,2.57408541528622,3.77172582986103,1849,17,3.50265064484508,0.157337555073684,2.01075656407046,52,1.35591975343382,0.0451484799377884,0,"JPN",0,"None","Japan Golf Tour",2.71933612175772,1.07353728760831,0.251290618494359,3.14627585182225,2.75680975231365,2016-02-09
1867,"Seongki Lee","18350",3.66444031218834,0.754806155221343,2.97765489280747,1869,-2,3.58436100026434,0.0800793119239951,23.2869460318439,64,2.80728881046024,0.427594671873496,0,"KOR",28,"PGA Tour China","PGA Tour China",3.47711271601513,0.467295676375023,2.07024711492049e-05,3.52435786336846,2.88039864058783,2016-02-09
1868,"Jamie Howarth","13296",3.67909197336822,1.52403010571458,3.1628290246099,1862,6,3.55715937957028,0.121932593797942,6.25505128574745,59,1.77445140184892,0.146563667655112,0,"ENG",2,"None","European Challenge Tour",3.26586184078186,0.678693776979795,0.00879557174042168,3.16540759251251,2.77142917567641,2016-02-09
1869,"Sergio Franky(Am)","12003",3.68423758016614,0.724794601765398,2.90799735056098,1890,-21,3.64596046012892,0.0382771200372165,26.5914163818351,76,1.98126074862291,0.506630982867125,0,"COL",38,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",3.61201270392744,0.45588151412675,3.16707125696775e-06,3.1026267383808,2.81622466719568,2016-02-09
1870,"Iain Steel","6139",3.68681896893765,1.30489553862208,3.06157700374364,1878,-8,3.61391924274829,0.0728997261893598,8.04932976829641,100,2.90986787626102,0.0955512628256656,0,"MAS",0,"None","Asian Development Tour",3.0798130529332,0.621545224010655,0.0104234508026202,3.04911888970583,2.76956700282482,2016-02-09
1871,"Pasamet Pogamnerd","13096",3.68836405173768,0.517744119836157,2.78643294203064,1853,18,3.51443860069647,0.173925451041207,62.0204045906479,190,3.3374226055372,0.456759123519526,0,"THA",78,"Asian Development Tour","Asian Development Tour",3.6034163505175,0.404420975215142,1.68285019994434e-07,2.71549154312001,2.73790970757046,2016-02-09
1872,"Michiel Bothma","2054",3.68877695037601,0.607019306225919,2.87876759999261,1868,4,3.58318958601386,0.105587364362149,37.9703550765477,166,1.97861817475207,0.439975607294018,0,"RSA",46,"Sunshine Tour","Sunshine Tour",3.64616426407101,0.429187407491212,4.92874598116607e-07,3.00800325659679,2.8140416586533,2016-02-09
1873,"Zanie Boy Gialon","12939",3.69214263562132,0.977406774030157,2.97010686291532,1882,-9,3.62180411616534,0.0703385194559782,13.8697332291745,68,2.69588225128593,0.320589820539293,0,"PHI",14,"None","Asian Development Tour",3.38588065836929,0.528132771214127,0.000325594765772929,3.25802401656589,2.80467659012883,2016-02-09
1874,"Andrew Tschudin","3355",3.69296639907152,1.8346827036317,3.31613181135028,1867,7,3.58225650699464,0.110709892076884,4.38592719213098,91,1.92771120273466,0.0575601774511963,0,"AUS",0,"None","PGA Tour Australasia",3.02999195179943,0.77375906182156,0.0462419635555952,3.08662328847533,2.76236666053657,2016-02-09
1875,"Jon Mills","7372",3.69504517107782,1.60371764337067,3.16972813032826,1877,-2,3.61174481397837,0.0833003570994526,5.78702931964249,53,1.67553273015304,0.219424563167429,0,"CAN",4,"None","PGA Tour Canada",3.29930035346391,0.696067971668926,0.00925347901672866,2.41799481174651,2.73409329404392,2016-02-09
1876,"Tim Stewart","11845",3.69524410601532,1.18163265244673,2.99058733973763,1879,-3,3.61422415046984,0.0810199555454809,9.55994325375972,109,2.58681683718944,0.136744294641249,0,"AUS",0,"None","Asian Tour",3.25927616828378,0.587246996100893,0.00255577444228694,2.71410843171691,2.74724533146763,2016-02-09
1877,"James Byrne","13233",3.70113138751918,0.513271941113117,2.97285063197994,1916,-39,3.72619177209451,-0.0250603845753328,60.5847491407574,232,2.90613937249346,0.419996856446674,0,"SCO",76,"Asian Development Tour","Asian Development Tour",3.63763563510936,0.404526638027421,1.06912298639984e-07,3.26647202782146,2.92820641255522,2016-02-09
1878,"Hamza Amin","15420",3.70245234995736,0.81522362312224,2.98562091503759,1880,-2,3.61535206998739,0.0871002799699685,19.8693739152286,66,2.11200552173141,0.409442466593925,0,"PAK",20,"Korean Golf Tour","Asian Tour",3.57066739690709,0.482372848584988,1.57406568851646e-05,3.57924470488382,2.8721668984607,2016-02-09
1879,"Divan  Gerber","15212",3.70526900735496,0.761856576501872,2.96596168579551,1873,6,3.60280180810162,0.102467199253344,22.4207628445787,114,2.33109687351843,0.391898498372884,0,"RSA",32,"Sunshine Tour","Sunshine Tour",3.56744886044433,0.471479066594693,1.02892045376954e-05,3.4637077858645,2.86644436165221,2016-02-09
1880,"Tyler Ekenberg","19372",3.71459623866148,0.954081408670177,2.98851436447898,1900,-20,3.66970893131815,0.0448873073433305,15.1169207474043,35,3.56994360618842,0.433974734908338,0,"USA",31,"Asian Development Tour","Asian Development Tour",3.31164700055016,0.517258763997738,0.000421763317399842,3.4569026344674,2.83212760523376,2016-02-09
1881,"Hoonheui Lee","17445",3.7193864355535,0.753079283805423,2.91767665378064,1885,-4,3.63342659017246,0.0859598453810371,22.1730646205225,78,2.59921493794079,0.333659111226153,0,"KOR",24,"Korean Golf Tour","PGA Tour China",3.54953115145526,0.471803787602536,1.24251171533756e-05,3.17571186971023,2.81881334045369,2016-02-09
1882,"Nobuhito Sato","4186",3.72222595223299,2.5393635752258,3.73710628846398,1864,18,3.56169295137101,0.160533000861975,2.08874696128742,62,1.34031191467292,0.0418686186974192,0,"JPN",0,"None","Japan Golf Tour",2.93590872161579,1.05611176451579,0.170307947833947,2.2916498690264,2.7418234888653,2016-02-09
1883,"Charles Wright","19237",3.72890228438322,0.764305542377181,2.92134772542036,1884,-1,3.6284748441993,0.100427440183924,26.2549107982977,42,2.06565492685015,0.664916993436222,0,"AUS",36,"PGA Tour Australasia","PGA Tour Australasia",3.6668811850504,0.456367323946532,1.79756628736853e-06,3.1244242533395,2.8195938662705,2016-02-09
1884,"Thomas Elissalde","17699",3.72910412794373,0.91818069668173,2.98240410178865,1876,8,3.61099043858586,0.118113689357866,16.7308339448177,34,1.50367764072664,0.513645735834698,0,"FRA",32,"European Challenge Tour","European Challenge Tour",3.66937870941181,0.502205730999381,1.39854970638759e-05,3.43931208300986,2.83754796163991,2016-02-09
1885,"Yuji Igarashi","5834",3.73104490695377,0.831174455884351,2.90648441678966,1859,26,3.547704480719,0.183340426234771,16.9313319777942,170,1.1274075027125,0.137929881914065,0,"JPN",0,"None","Japan Golf Tour",3.67835328508695,0.501644572024469,1.26057850127588e-05,3.02353029120456,2.78510335336527,2016-02-09
1886,"Shion Okawa","18365",3.7322508630652,0.933091692443112,3.00108550843312,1863,23,3.5604087905051,0.171842072560104,16.4328166000569,32,1.12440811282246,0.539839931263184,0,"JPN",28,"Japan Golf Tour","Japan Golf Tour",3.7304728512771,0.505189698004736,9.02255640324712e-06,3.56854986124889,2.85234186633035,2016-02-09
1887,"Zhou Guo-wu","12973",3.73412516332156,0.574888690860781,2.9579910852987,1892,-5,3.65049774839649,0.0836274149250675,44.3867377311588,131,2.52042957362641,0.454710114138873,0,"CHN",50,"PGA Tour China","PGA Tour China",3.67224600009903,0.419346389549598,1.89572900698138e-07,3.29433271333798,2.90158822954377,2016-02-09
1888,"Liang Ding Feng","14326",3.73774992227485,0.872722271652885,2.89919986758364,1896,-8,3.65750723040058,0.0802426918742656,17.5516142433556,52,2.60814808909045,0.411261054204738,0,"CHN",18,"PGA Tour China","PGA Tour China",3.52543432474345,0.49698599508701,4.13008983744679e-05,2.86122027685243,2.76472705863671,2016-02-09
1889,"Peter Gustafsson","6525",3.74646246623248,1.40978637651783,3.10515040455971,1898,-9,3.66101500870205,0.085447457530428,7.08739929232848,97,1.67335742378539,0.104422852173968,0,"SWE",0,"None","Asian Tour",3.44206556698197,0.646961134154978,0.00252142662226369,3.03715247683853,2.7666697322814,2016-02-09
1890,"Stuart Davis","7714",3.74647873102329,2.70259226621999,3.85480313438508,1888,2,3.6440710318293,0.102407699193995,1.73721849469307,54,1.60816939882672,0.036264730741303,0,"ENG",0,"None","European Challenge Tour",2.53941836605508,1.14560616362556,0.358619110381144,2.66448322979205,2.74872738688888,2016-02-09
